year day bgsex bgsey bgsez
2019 48 4.153 2.098 -0.233
2019 48 4.184 2.061 -0.231
2019 48 4.205 1.931 -0.334
2019 48 4.223 2.024 -0.226
2019 48 4.250 2.047 -0.426
2019 48 4.197 2.310 0.136
2019 48 3.768 2.810 1.419
2019 48 3.889 2.728 1.201
2019 48 3.771 3.016 0.842
2019 48 3.666 3.200 0.813
2019 48 3.426 3.610 1.023
2019 48 3.905 2.890 0.754
2019 48 4.225 2.396 0.380
2019 48 4.461 2.343 0.269
2019 48 4.456 2.277 0.202
2019 48 4.516 2.199 0.153
2019 48 4.495 2.243 0.076
2019 48 4.566 2.126 0.234
2019 48 4.604 1.992 0.673
2019 48 4.601 2.221 0.166
2019 48 4.669 2.259 -0.056
2019 48 4.894 1.823 -0.080
2019 48 4.723 2.302 -0.123
2019 48 4.608 2.645 -0.216
2019 48 4.834 2.190 0.071
2019 48 4.544 2.581 -0.224
2019 48 4.413 2.622 -0.188
2019 48 4.414 2.527 -0.359
2019 48 4.457 2.490 -0.460
2019 48 4.410 2.520 -0.710
2019 48 4.545 2.381 -0.514
2019 48 4.768 2.004 -0.465
2019 48 4.479 2.583 0.239
2019 48 4.366 2.429 0.175
2019 48 4.428 2.506 -0.003
2019 48 4.289 2.734 -0.112
2019 48 4.555 2.035 0.711
2019 48 4.484 2.128 0.856
2019 48 3.995 3.460 -0.119
2019 48 3.957 3.575 -0.291
2019 48 4.135 3.259 -0.293
2019 48 4.326 2.946 -0.176
2019 48 4.613 2.496 0.329
2019 48 4.293 3.057 0.274
2019 48 4.041 3.330 -0.357
2019 48 3.859 3.361 -0.650
2019 48 4.070 3.393 -0.304
2019 48 4.014 3.375 -0.242
2019 48 3.851 3.420 -0.276
2019 48 4.051 3.109 0.006
2019 48 4.071 3.136 0.016
2019 48 4.031 3.111 0.214
2019 48 4.230 3.032 0.120
2019 48 4.265 3.071 0.058
2019 48 4.160 3.005 0.104
2019 48 4.151 3.046 0.089
2019 48 4.254 2.951 0.110
2019 48 4.160 2.951 0.019
2019 48 4.077 3.100 -0.186
2019 48 4.070 2.942 0.310
2019 48 3.788 3.371 -0.269
2019 48 4.055 3.039 -0.268
2019 48 3.987 3.148 0.339
2019 48 4.073 2.864 0.522
2019 48 4.283 2.280 1.125
2019 48 4.555 1.545 1.643
2019 48 4.622 1.913 1.094
2019 48 4.537 1.862 0.991
2019 48 4.493 1.808 0.892
2019 48 4.586 1.895 0.895
2019 48 4.505 1.991 0.666
2019 48 4.748 1.962 0.523
2019 48 4.612 1.989 0.619
2019 48 4.559 2.029 0.608
2019 48 4.545 1.927 0.745
2019 48 4.509 1.937 0.864
2019 48 4.625 1.773 1.071
2019 48 4.686 1.803 0.949
2019 48 4.619 2.139 0.607
2019 48 4.371 2.508 0.196
2019 48 4.501 2.496 0.282
2019 48 4.541 2.504 0.353
2019 48 4.561 2.433 0.227
2019 48 4.584 2.217 0.388
2019 48 4.717 2.132 0.386
2019 48 4.697 2.113 0.383
2019 48 4.604 2.231 0.229
2019 48 4.602 2.211 0.267
2019 48 4.565 2.262 0.212
2019 48 4.536 2.279 -0.131
2019 48 4.437 2.416 -0.250
2019 48 4.380 2.352 -0.329
2019 48 4.021 2.894 -0.871
2019 48 4.235 2.598 -0.557
2019 48 4.366 2.369 -0.536
2019 48 4.378 2.181 -0.314
2019 48 4.499 1.633 0.388
2019 48 4.735 0.839 0.564
2019 48 4.818 0.387 0.585
2019 48 5.039 -0.067 1.020
2019 48 4.877 0.050 1.153
2019 48 4.978 0.015 1.213
2019 48 4.869 -0.085 1.146
2019 48 4.997 -0.266 1.192
2019 48 4.926 -0.458 1.319
2019 48 4.789 -0.812 1.489
2019 48 4.711 -0.942 1.605
2019 48 4.743 -0.970 1.484
2019 48 4.774 -0.872 1.342
2019 48 4.436 -0.728 1.598
2019 48 4.549 -0.737 1.681
2019 48 4.302 -0.718 1.513
2019 48 4.433 -0.752 1.270
2019 48 4.382 -0.793 1.124
2019 48 4.321 -0.889 1.072
2019 48 4.392 -0.978 0.989
2019 48 4.438 -1.062 0.958
2019 48 4.321 -1.198 0.973
2019 48 4.304 -1.300 0.910
2019 48 4.268 -1.341 0.989
2019 48 4.820 -1.531 1.057
2019 48 4.590 -1.591 1.019
2019 48 4.145 -1.555 0.893
2019 48 4.106 -1.649 0.857
2019 48 4.077 -1.662 0.827
2019 48 3.914 -1.786 0.890
2019 48 4.018 -1.827 0.819
2019 48 4.181 -1.975 0.870
2019 48 4.280 -2.001 0.881
2019 48 4.402 -1.874 0.794
2019 48 4.472 -1.812 0.865
2019 48 4.369 -1.607 0.815
2019 48 4.411 -1.134 0.674
2019 48 4.482 -0.812 0.595
2019 48 4.371 -1.073 0.499
2019 48 4.440 -0.944 0.541
2019 48 4.375 -1.079 0.629
2019 48 4.323 -1.143 0.678
2019 48 4.390 -1.326 0.511
2019 48 4.352 -1.325 0.436
2019 48 4.300 -1.267 0.393
2019 48 4.440 -1.288 0.411
2019 48 4.348 -1.368 0.351
2019 48 4.207 -1.457 0.196
2019 48 4.144 -1.564 0.361
2019 48 3.825 -0.588 0.973
2019 48 3.912 -1.407 -0.059
2019 48 4.184 -1.513 -0.163
2019 48 4.565 -1.547 -0.605
2019 48 4.536 -1.624 -0.395
2019 48 4.496 -1.695 -0.406
2019 48 4.295 -1.790 -0.809
2019 48 4.417 -1.696 -0.670
2019 48 4.455 -1.762 -0.572
2019 48 4.371 -1.650 -0.498
2019 48 4.422 -1.692 -0.217
2019 48 4.477 -1.633 -0.488
2019 48 4.291 -1.922 0.577
2019 48 4.132 -2.077 0.898
2019 48 4.195 -2.066 0.944
2019 48 4.237 -2.227 0.747
2019 48 4.341 -2.078 0.419
2019 48 4.141 -2.145 0.435
2019 48 4.042 -2.246 0.979
2019 48 4.071 -2.115 0.725
2019 48 3.983 -2.314 0.716
2019 48 3.952 -2.390 0.440
2019 48 4.085 -2.266 0.205
2019 48 4.120 -2.310 0.534
2019 48 4.095 -2.384 0.406
2019 48 4.057 -2.416 0.610
2019 48 4.018 -2.470 0.522
2019 48 4.039 -2.398 0.519
2019 48 4.020 -2.434 0.544
2019 48 4.106 -2.382 0.352
2019 48 4.047 -2.493 0.612
2019 48 4.126 -2.459 0.769
2019 48 3.940 -2.801 0.805
2019 48 4.002 -2.627 0.865
2019 48 3.883 -2.808 0.834
2019 48 3.946 -2.849 0.910
2019 48 4.080 -2.901 0.881
2019 48 4.031 -2.867 0.748
2019 48 3.926 -2.827 0.677
2019 48 3.844 -2.961 0.651
2019 48 3.718 -3.138 0.912
2019 48 3.514 -3.279 1.084
2019 48 3.269 -3.323 1.281
2019 48 3.193 -3.507 1.396
2019 48 2.999 -3.629 1.231
2019 48 3.973 -1.172 -1.422
2019 48 3.766 -0.035 -2.058
2019 48 3.530 0.068 -2.028
2019 48 3.404 0.265 -2.271
2019 48 2.980 0.839 -2.994
2019 48 3.099 0.696 -2.701
2019 48 3.404 0.690 -2.343
2019 48 2.902 1.107 -3.150
2019 48 2.513 1.361 -3.408
2019 48 2.792 1.303 -3.129
2019 48 2.543 1.493 -2.961
2019 48 1.312 2.062 -3.366
2019 48 0.807 2.117 -3.389
2019 48 0.384 2.232 -3.512
2019 48 0.400 2.406 -3.478
2019 48 1.079 2.213 -3.405
2019 48 1.419 1.891 -3.485
2019 48 1.568 1.409 -3.618
2019 48 1.619 1.286 -3.653
2019 48 1.118 1.838 -3.313
2019 48 -2.006 2.990 -2.433
2019 48 -0.629 2.832 -3.320
2019 48 -1.016 2.829 -2.986
2019 48 -0.886 2.802 -3.203
2019 48 -0.565 2.876 -3.214
2019 48 -0.283 2.950 -3.124
2019 48 -0.482 3.256 -2.736
2019 48 -0.521 3.129 -2.892
2019 48 -0.835 3.138 -2.694
2019 48 -0.424 3.303 -2.663
2019 48 -0.890 3.297 -2.459
2019 48 -1.372 3.120 -2.423
2019 48 -2.040 3.193 -1.779
2019 48 -2.036 3.177 -1.955
2019 48 -1.694 3.155 -2.265
2019 48 -1.774 3.186 -2.405
2019 48 -2.182 2.879 -2.162
2019 48 -0.889 3.225 -2.607
2019 48 -0.679 3.458 -2.595
2019 48 -1.353 3.246 -2.284
2019 48 -2.533 2.233 -2.448
2019 48 -2.586 1.844 -2.581
2019 48 -2.009 2.160 -2.907
2019 48 -1.763 2.514 -3.121
2019 48 -2.070 1.749 -3.359
2019 48 -2.116 1.742 -3.386
2019 48 -2.288 1.767 -3.194
2019 48 -1.954 1.959 -3.250
2019 48 -1.604 2.199 -3.440
2019 48 -1.093 2.012 -3.648
2019 48 -0.982 1.988 -3.801
2019 48 -0.509 2.152 -3.696
2019 48 -0.519 1.834 -3.886
2019 48 -0.189 1.137 -4.073
2019 48 0.337 0.793 -4.407
2019 48 0.098 1.359 -4.204
2019 48 -0.432 2.070 -3.758
2019 48 -0.561 2.420 -3.720
2019 48 -0.217 3.005 -3.344
2019 48 -0.035 2.578 -3.490
2019 48 0.456 2.729 -3.151
2019 48 0.316 3.200 -2.211
2019 48 0.534 2.364 -2.912
2019 48 0.216 1.930 -3.235
2019 48 -0.187 1.780 -3.003
2019 48 0.844 2.448 -2.194
2019 48 0.248 2.211 -2.857
2019 48 -0.797 1.933 -3.239
2019 48 -0.141 2.959 -2.751
2019 48 -0.423 2.446 -2.402
2019 48 1.719 1.168 -3.326
2019 48 1.903 1.533 -3.457
2019 48 3.316 2.742 -1.647
2019 48 3.213 2.675 -1.970
2019 48 2.609 3.057 -2.454
2019 48 2.409 3.535 -1.901
2019 48 2.311 3.508 -2.018
2019 48 2.493 3.713 -1.502
2019 48 2.709 3.876 0.093
2019 48 2.429 4.031 0.264
2019 48 2.513 4.196 0.128
2019 48 2.645 4.182 -0.325
2019 48 2.837 4.121 -0.835
2019 48 2.945 4.058 -0.679
2019 48 3.186 3.931 -0.315
2019 48 3.500 3.569 -0.616
2019 48 3.813 3.374 -0.109
2019 48 3.838 3.371 0.248
2019 48 3.615 3.423 0.489
2019 48 3.590 3.237 0.627
2019 48 3.553 3.277 0.875
2019 48 2.084 4.304 -0.324
2019 48 2.680 4.028 -0.114
2019 48 2.827 3.741 -0.291
2019 48 2.956 3.796 0.573
2019 48 3.145 3.678 0.351
2019 48 3.120 3.705 0.484
2019 48 3.044 3.779 0.753
2019 48 3.113 3.629 0.661
2019 48 3.143 3.543 0.442
2019 48 3.119 3.619 0.437
2019 48 3.198 3.516 0.249
2019 48 3.438 3.165 0.402
2019 48 3.527 3.127 0.578
2019 48 3.778 2.957 0.398
2019 48 3.943 2.855 0.546
2019 48 3.865 2.580 0.684
2019 48 4.156 2.367 0.641
2019 48 4.408 2.004 0.520
2019 48 4.557 1.368 0.563
2019 48 4.299 2.035 0.800
2019 48 4.429 1.948 0.797
2019 48 4.545 1.482 0.815
2019 48 4.128 1.152 0.762
2019 48 4.057 1.060 0.746
2019 48 4.084 0.939 0.579
2019 48 3.999 1.469 0.972
2019 48 3.589 2.137 1.376
2019 48 3.832 1.828 1.338
2019 48 4.091 1.498 1.764
2019 48 3.832 1.152 1.961
2019 48 4.068 0.953 1.550
2019 48 3.832 0.928 1.597
2019 48 3.647 0.930 1.378
2019 48 3.401 0.994 1.195
2019 48 3.307 1.373 0.979
2019 48 3.302 1.210 1.640
2019 48 3.494 1.202 1.518
2019 48 3.234 1.391 1.495
2019 48 2.368 1.867 1.236
2019 48 2.255 1.358 1.987
2019 48 2.104 1.693 1.057
2019 48 2.164 2.825 0.759
2019 48 1.861 2.883 0.787
2019 48 1.968 2.902 0.912
2019 48 1.736 2.530 0.964
2019 48 -2.403 0.960 -0.646
2019 48 -4.150 0.531 -1.610
2019 48 -4.189 0.770 -1.613
2019 48 -4.063 0.667 -1.594
2019 48 -3.911 0.686 -1.809
2019 48 -3.806 0.546 -2.241
2019 48 -3.777 0.289 -2.208
2019 48 -3.661 -0.198 -1.911
2019 48 -3.988 1.017 -2.063
2019 48 -3.889 1.221 -2.231
2019 48 -3.716 1.415 -2.275
2019 48 -3.618 1.270 -2.431
2019 48 -3.357 1.351 -2.336
2019 48 -3.347 0.984 -2.430
2019 48 -3.254 0.901 -2.301
2019 48 -3.449 1.239 -2.370
2019 48 -3.337 1.041 -2.442
2019 48 -3.457 0.789 -2.329
2019 48 -2.157 3.396 -1.594
2019 48 -2.831 2.051 -2.180
2019 48 -2.664 1.933 -1.935
2019 48 -3.151 2.199 -1.666
2019 48 -3.461 1.633 -1.688
2019 48 -3.560 1.602 -1.620
2019 48 -3.573 1.353 -1.955
2019 48 -3.694 1.575 -2.305
2019 48 -3.191 1.726 -2.413
2019 48 -3.368 1.574 -2.545
2019 48 -3.678 1.397 -2.373
2019 48 -3.774 1.130 -2.829
2019 48 -3.696 0.067 -3.335
2019 48 -3.699 0.521 -3.078
2019 48 -3.717 0.851 -3.237
2019 48 -3.710 0.904 -3.193
2019 48 -3.655 0.866 -3.012
2019 48 -3.855 0.989 -3.229
2019 48 -3.810 0.694 -3.245
2019 48 -3.516 0.466 -3.168
2019 48 -2.644 1.612 -2.814
2019 48 -2.254 2.767 -1.782
2019 48 -2.139 3.383 -1.557
2019 48 -2.026 3.627 -1.661
2019 48 -1.451 3.595 -1.418
2019 48 -0.167 4.003 -1.210
2019 48 -0.321 3.697 0.287
2019 48 -2.565 2.193 -2.195
2019 48 -2.335 2.971 -2.087
2019 48 -2.082 3.280 -1.988
2019 48 -2.408 3.550 -1.801
2019 48 -2.122 3.647 -1.637
2019 48 0.412 0.900 1.221
2019 48 2.608 -1.042 2.774
2019 48 2.422 1.222 3.226
2019 48 2.874 1.245 3.321
2019 48 2.648 2.480 2.332
2019 48 2.414 2.874 2.882
2019 48 2.918 3.098 2.192
2019 48 2.390 5.091 -1.761
2019 48 1.258 4.806 -1.954
2019 48 0.612 4.380 -1.837
2019 48 0.221 4.241 -2.069
2019 48 0.316 4.214 -2.053
2019 48 0.173 3.900 -2.665
2019 48 0.553 4.023 -2.339
2019 48 -0.364 3.758 -2.977
2019 48 -0.668 3.847 -3.087
2019 48 -0.780 4.078 -3.066
2019 48 -1.063 3.774 -3.258
2019 48 -0.897 3.578 -1.337
2019 48 -0.668 3.955 2.126
2019 48 -1.664 3.867 -0.830
2019 48 -2.421 3.949 -1.396
2019 48 -2.463 4.005 -1.823
2019 48 -2.729 3.969 -1.823
2019 48 -3.927 2.833 -0.513
2019 48 -3.870 2.715 -1.238
2019 48 -3.635 3.371 -1.855
2019 48 -3.708 3.015 -2.118
2019 48 -3.153 3.795 -1.764
2019 48 -3.244 2.809 -2.606
2019 48 -3.562 2.708 -2.527
2019 48 -3.645 2.738 -2.404
2019 48 -3.720 2.719 -2.281
2019 48 -3.399 2.935 -2.198
2019 48 -3.356 3.070 -2.258
2019 48 -3.486 2.429 -2.416
2019 48 -3.498 2.912 -1.695
2019 48 -3.033 2.944 -2.049
2019 48 -3.021 2.772 -2.105
2019 48 -2.938 2.885 -2.146
2019 48 -2.997 2.711 -2.236
2019 48 -3.698 2.032 -2.551
2019 48 -4.111 1.672 -2.702
2019 48 -4.286 1.291 -2.601
2019 48 -4.484 0.829 -2.619
2019 48 -4.624 0.688 -2.538
2019 48 -4.078 1.383 -3.127
2019 48 -3.954 1.530 -3.328
2019 48 -3.629 1.178 -3.038
2019 48 -3.318 1.570 -2.853
2019 48 -3.561 1.650 -3.209
2019 48 -3.755 1.026 -3.412
2019 48 -3.751 0.545 -3.488
2019 48 -3.636 -0.326 -3.441
2019 48 -3.757 -2.318 -3.715
2019 48 -3.908 -2.624 -3.953
2019 48 -3.964 -2.528 -4.084
2019 48 -3.962 -2.214 -4.180
2019 48 -4.444 -0.580 -4.352
2019 48 -4.763 -1.186 -4.756
2019 48 -4.704 -1.821 -4.707
2019 48 -4.098 -2.711 -4.471
2019 48 -3.940 -2.956 -4.242
2019 48 -3.650 -3.153 -4.372
2019 48 -3.459 -3.256 -4.394
2019 48 -3.830 -2.868 -4.550
2019 48 -4.001 -2.199 -4.768
2019 48 -4.269 -2.399 -4.634
2019 48 -4.102 -2.310 -4.571
2019 48 -4.064 -2.249 -4.669
2019 48 -4.027 -2.067 -4.691
2019 48 -3.995 -2.075 -4.614
2019 48 -4.107 -2.407 -4.275
2019 48 -4.139 -2.266 -4.307
2019 48 -4.165 -2.421 -4.195
2019 48 -4.048 -2.289 -4.426
2019 48 -4.126 -1.924 -4.431
2019 48 -4.049 -1.802 -4.489
2019 48 -3.551 -0.348 -5.224
2019 48 -3.222 -0.155 -5.472
2019 48 -3.655 -0.808 -5.176
2019 48 -3.809 -1.023 -5.217
2019 48 -3.394 -1.175 -5.137
2019 48 -3.908 -1.661 -4.433
2019 48 -3.966 -2.628 -3.792
2019 48 -4.140 -2.421 -3.648
2019 48 -4.191 -2.106 -3.768
2019 48 -4.064 -2.336 -3.843
2019 48 -4.129 -2.142 -3.802
2019 48 -4.057 -2.377 -3.945
2019 48 -4.178 -2.444 -3.850
2019 48 -4.214 -1.912 -4.146
2019 48 -4.131 -1.759 -4.209
2019 48 -3.994 -1.685 -3.939
2019 48 -3.909 -1.585 -4.081
2019 48 -3.925 -1.344 -4.412
2019 48 -3.758 -1.434 -4.314
2019 48 -4.188 -1.174 -4.283
2019 48 -4.256 -1.062 -4.450
2019 48 -4.383 -1.340 -4.318
2019 48 -4.038 -1.930 -3.556
2019 48 -3.634 -1.107 -3.473
2019 48 -3.734 -0.822 -3.584
2019 48 -3.802 -0.450 -3.868
2019 48 -3.734 -0.417 -3.842
2019 48 -3.893 -0.846 -3.605
2019 48 -3.930 -1.388 -3.430
2019 48 -3.917 -0.146 -4.027
2019 48 -3.767 0.198 -4.208
2019 48 -4.017 -0.085 -4.061
2019 48 -4.147 -0.459 -4.025
2019 48 -4.206 -0.609 -3.851
2019 48 -4.366 -1.050 -3.729
2019 48 -3.567 -3.556 -1.851
2019 48 -2.415 -5.456 -0.025
2019 48 -2.205 -5.444 0.394
2019 48 -2.427 -5.635 0.256
2019 48 -2.794 -5.318 -1.528
2019 48 -2.825 -4.540 -2.347
2019 48 -2.847 -4.675 -2.094
2019 48 -2.981 -4.456 -2.820
2019 48 -3.054 -4.411 -3.168
2019 48 -3.205 -4.320 -2.916
2019 48 -3.251 -4.245 -2.858
2019 48 -3.330 -2.821 -3.875
2019 48 -3.531 -2.965 -3.914
2019 48 -3.551 -2.932 -3.926
2019 48 -3.532 -2.942 -3.969
2019 48 -3.616 -2.864 -3.968
2019 48 -3.903 -3.344 -3.022
2019 48 -3.613 -3.864 -2.962
2019 48 -3.558 -3.993 -2.675
2019 48 -3.819 -4.339 -2.177
2019 48 -3.793 -4.559 -1.604
2019 48 -3.864 -4.696 -1.440
2019 48 -3.874 -4.660 -1.636
2019 48 -3.690 -4.664 -1.592
2019 48 -3.260 -5.203 -0.964
2019 48 -3.372 -5.164 -1.092
2019 48 -3.310 -5.204 -1.085
2019 48 -3.311 -5.130 -1.266
2019 48 -3.257 -5.137 -1.171
2019 48 -3.300 -5.141 -0.988
2019 48 -3.193 -5.232 -0.987
2019 48 -3.027 -5.393 -0.927
2019 48 -2.699 -5.495 -0.664
2019 48 -3.332 -4.985 -1.229
2019 48 -3.780 -4.754 -1.685
2019 48 -3.669 -4.815 -1.814
2019 48 -4.344 -4.146 -2.273
2019 48 -4.485 -4.375 -2.455
2019 48 -4.209 -4.641 -2.475
2019 48 -3.804 -4.789 -2.519
2019 48 -4.123 -4.373 -3.111
2019 48 -4.316 -4.249 -3.069
2019 48 -4.307 -3.718 -3.542
2019 48 -3.915 -4.113 -1.830
2019 48 -4.035 -3.349 -2.642
2019 48 -3.816 -2.824 -2.962
2019 48 -3.767 -3.014 -2.936
2019 48 -2.851 -4.750 -1.868
2019 48 -1.378 -5.881 -0.498
2019 48 -0.519 -5.972 -0.337
2019 48 -1.771 -4.702 -1.443
2019 48 -3.836 -2.524 -1.586
2019 48 -4.203 -1.269 -2.992
2019 48 -4.235 -1.215 -3.039
2019 48 -3.683 -2.205 -2.722
2019 48 -3.512 -1.925 -3.218
2019 48 -3.558 -0.084 -3.657
2019 48 -3.205 -0.412 -3.495
2019 48 -3.258 -0.280 -3.424
2019 48 -3.710 -0.065 -3.555
2019 48 -3.644 -0.650 -3.835
2019 48 -3.766 -2.161 -4.494
2019 48 -3.875 -2.141 -4.452
2019 48 -3.873 -2.175 -3.843
2019 48 -3.496 -1.836 -3.665
2019 48 -3.589 -1.852 -3.220
2019 48 -3.351 -1.730 -3.540
2019 48 -3.199 -1.387 -4.184
2019 48 -2.820 -0.813 -4.059
2019 48 -3.547 -1.704 -3.498
2019 48 -2.978 -0.931 -4.523
2019 48 -3.641 -1.511 -4.285
2019 48 -3.876 -1.688 -4.164
2019 48 -4.218 -1.890 -4.405
2019 48 -4.449 -1.904 -4.467
2019 48 -4.557 -1.889 -4.570
2019 48 -4.465 -1.847 -4.415
2019 48 -3.946 -2.060 -4.085
2019 48 -3.449 -2.410 -3.638
2019 48 -3.057 -2.953 -3.844
2019 48 -2.848 -3.441 -3.715
2019 48 -3.738 -2.946 -3.672
2019 48 -4.556 -2.091 -4.223
2019 48 -4.310 -2.063 -4.274
2019 49 -3.936 -2.620 -3.509
2019 49 -4.015 -3.948 -1.793
2019 49 -4.047 -3.638 -1.390
2019 49 -4.085 -3.609 -1.310
2019 49 -4.077 -3.701 -1.115
2019 49 -3.629 -4.076 -0.788
2019 49 -4.150 -3.735 -1.371
2019 49 -4.184 -3.933 -1.307
2019 49 -3.734 -3.953 -0.935
2019 49 -3.643 -3.821 -1.036
2019 49 -3.419 -4.133 -0.786
2019 49 -3.389 -4.177 -0.649
2019 49 -3.167 -4.278 -0.421
2019 49 -2.911 -4.339 -0.392
2019 49 -3.076 -3.969 -0.313
2019 49 -3.012 -4.249 -0.059
2019 49 -3.106 -4.190 -0.063
2019 49 -2.912 -4.362 0.493
2019 49 -3.127 -4.560 -1.243
2019 49 -3.339 -4.321 -2.047
2019 49 -3.439 -4.062 -1.701
2019 49 -2.482 -4.967 0.146
2019 49 -1.517 -5.209 1.359
2019 49 -2.516 -4.917 -0.856
2019 49 -2.818 -4.393 -1.597
2019 49 -2.321 -4.833 -0.696
2019 49 -2.411 -4.740 -1.298
2019 49 -2.358 -4.813 -1.693
2019 49 -1.940 -5.269 -0.744
2019 49 -2.084 -5.325 -0.188
2019 49 -2.802 -4.799 -0.914
2019 49 -3.034 -4.452 -1.440
2019 49 -2.832 -4.412 -1.913
2019 49 -2.919 -4.900 -1.160
2019 49 -3.468 -5.341 -1.900
2019 49 -3.728 -5.041 -2.286
2019 49 -3.819 -4.692 -2.477
2019 49 -3.526 -4.672 -2.887
2019 49 -3.996 -4.413 -2.801
2019 49 -2.842 -5.339 -1.152
2019 49 -2.978 -5.487 0.371
2019 49 -3.057 -5.450 0.381
2019 49 -3.044 -5.280 0.411
2019 49 -2.910 -5.140 0.583
2019 49 -3.754 -3.674 -3.725
2019 49 -3.600 -3.045 -4.292
2019 49 -3.647 -3.400 -4.161
2019 49 -3.448 -3.099 -3.969
2019 49 -3.740 -3.445 -3.847
2019 49 -3.407 -3.361 -4.096
2019 49 -3.833 -3.311 -3.868
2019 49 -3.928 -3.565 -3.740
2019 49 -3.957 -3.543 -3.004
2019 49 -4.120 -3.664 -3.199
2019 49 -4.135 -3.655 -3.032
2019 49 -3.571 -3.319 -3.118
2019 49 -3.589 -3.358 -2.566
2019 49 -3.294 -2.973 -2.548
2019 49 -3.565 -3.010 -2.637
2019 49 -3.499 -3.416 -1.553
2019 49 -3.394 -3.391 -2.108
2019 49 -3.313 -3.341 -2.182
2019 49 -3.357 -3.232 -2.001
2019 49 -3.317 -3.116 -2.800
2019 49 -2.957 -3.196 -1.983
2019 49 -1.796 -4.000 -0.143
2019 49 -2.021 -3.812 -1.718
2019 49 -2.795 -3.294 -2.852
2019 49 -1.703 -3.818 -3.725
2019 49 -1.929 -4.104 -3.757
2019 49 -2.277 -3.655 -3.541
2019 49 -2.826 -2.565 -3.492
2019 49 -2.962 -2.362 -4.014
2019 49 -3.188 -2.233 -4.149
2019 49 -3.415 -3.150 -3.146
2019 49 -3.213 -3.026 -3.436
2019 49 -3.339 -3.204 -3.252
2019 49 -3.453 -3.013 -3.193
2019 49 -3.426 -2.623 -3.536
2019 49 -3.458 -2.409 -3.722
2019 49 -3.623 -1.777 -4.076
2019 49 -3.648 -0.990 -4.567
2019 49 -3.397 -1.350 -4.319
2019 49 -3.505 -0.021 -4.999
2019 49 -3.648 -0.389 -5.036
2019 49 -3.489 -1.044 -4.874
2019 49 -3.438 -1.028 -4.933
2019 49 -3.403 -1.163 -4.958
2019 49 -3.180 -1.159 -4.828
2019 49 -1.295 -2.581 -2.338
2019 49 0.445 -4.889 -0.491
2019 49 1.619 -3.872 1.003
2019 49 1.794 -3.229 0.705
2019 49 -2.607 -2.906 -4.472
2019 49 -2.323 -3.442 -4.210
2019 49 -2.429 -3.419 -4.143
2019 49 -2.409 -3.744 -3.919
2019 49 -2.059 -4.223 -3.624
2019 49 -1.974 -3.994 -4.001
2019 49 -1.840 -4.290 -3.876
2019 49 -1.831 -4.684 -3.674
2019 49 -1.670 -5.057 -3.214
2019 49 -1.674 -5.069 -3.178
2019 49 -1.602 -5.137 -2.919
2019 49 -1.374 -5.192 -3.008
2019 49 -1.204 -5.161 -3.372
2019 49 -0.874 -4.920 -3.728
2019 49 -1.009 -4.687 -3.693
2019 49 -1.779 -4.096 -4.119
2019 49 -0.768 -4.762 -3.946
2019 49 -0.216 -5.320 -3.687
2019 49 0.256 -5.429 -3.524
2019 49 0.070 -5.324 -3.564
2019 49 0.078 -5.470 -3.555
2019 49 -0.232 -5.612 -3.170
2019 49 -0.465 -5.706 -3.193
2019 49 -0.544 -5.775 -3.142
2019 49 -0.549 -5.702 -3.246
2019 49 -0.345 -5.922 -3.008
2019 49 -0.408 -5.765 -2.969
2019 49 -0.445 -5.738 -2.998
2019 49 -0.246 -5.688 -3.019
2019 49 0.199 -5.839 -2.697
2019 49 -0.045 -5.526 -3.107
2019 49 -1.248 -3.776 -3.973
2019 49 -1.157 -4.556 -3.092
2019 49 -0.918 -4.702 -3.136
2019 49 -0.257 -5.019 -2.954
2019 49 0.005 -5.517 -2.977
2019 49 0.116 -5.600 -2.963
2019 49 0.365 -5.694 -2.919
2019 49 0.133 -3.752 -4.123
2019 49 0.119 -2.787 -4.541
2019 49 0.250 -4.584 -2.944
2019 49 0.347 -5.107 -2.747
2019 49 0.698 -4.705 -3.739
2019 49 0.724 -5.101 -3.386
2019 49 0.483 -5.551 -3.033
2019 49 0.271 -5.565 -2.846
2019 49 0.351 -5.711 -2.429
2019 49 -0.033 -5.947 -2.236
2019 49 0.295 -5.669 -3.543
2019 49 0.243 -6.061 -3.231
2019 49 0.172 -5.645 -4.077
2019 49 0.128 -6.094 -2.920
2019 49 1.066 -6.320 -1.791
2019 49 0.983 -6.601 -1.472
2019 49 0.419 -6.180 -0.538
2019 49 -0.108 -6.207 -0.274
2019 49 -0.070 -6.162 -0.211
2019 49 -0.185 -5.998 -0.365
2019 49 -0.484 -6.066 -0.302
2019 49 -0.446 -6.076 -0.266
2019 49 -0.320 -6.207 -0.135
2019 49 0.007 -6.234 -0.186
2019 49 0.481 -6.285 -0.143
2019 49 0.222 -6.184 -0.023
2019 49 -0.276 -5.797 -0.222
2019 49 -0.275 -5.790 -0.043
2019 49 -0.135 -5.664 -0.000
2019 49 0.183 -5.588 -0.092
2019 49 -0.146 -5.603 0.187
2019 49 0.451 -5.533 1.230
2019 49 0.622 -5.362 1.455
2019 49 0.336 -5.267 1.362
2019 49 0.599 -5.296 1.442
2019 49 0.918 -5.166 1.878
2019 49 1.579 -4.796 2.677
2019 49 1.914 -4.569 2.826
2019 49 1.748 -4.262 3.039
2019 49 1.729 -4.296 2.897
