year day hr min sec b_gse_x b_gse_y b_gse_z 
2019 48 9 35 25.008 4.287 0.527 -0.701
2019 48 9 36 29.030 4.222 0.612 -0.764
2019 48 9 37 33.053 4.210 0.558 -0.577
2019 48 9 38 36.989 4.210 0.596 -0.692
2019 48 9 39 41.011 4.223 0.636 -0.469
2019 48 9 40 45.034 4.214 0.620 -0.507
2019 48 9 41 49.056 4.192 0.550 -0.548
2019 48 9 42 52.992 4.141 0.543 -0.522
2019 48 9 43 57.014 4.146 0.487 -0.538
2019 48 9 45 1.037 4.217 0.505 -0.562
2019 48 9 46 4.973 4.191 0.527 -0.368
2019 48 9 47 8.995 4.172 0.672 -0.493
2019 48 9 48 13.018 4.177 0.744 -0.324
2019 48 9 49 17.040 4.152 0.500 -0.825
2019 48 9 50 20.976 4.096 0.421 -0.936
2019 48 9 51 24.998 4.225 0.613 -0.420
2019 48 9 52 29.021 4.199 0.513 -0.543
2019 48 9 53 33.043 4.169 0.460 -0.358
2019 48 9 54 36.979 4.178 0.512 -0.465
2019 48 9 55 41.002 4.125 0.483 -0.387
2019 48 9 56 45.024 4.157 0.358 -0.442
2019 48 9 57 49.046 4.084 0.358 -0.546
2019 48 9 58 52.982 4.101 0.308 -0.594
2019 48 9 59 57.005 4.113 0.231 -0.676
2019 48 10 1 1.027 4.088 0.330 -0.607
2019 48 10 2 5.050 4.089 0.538 -0.505
2019 48 10 3 8.986 4.094 0.395 -0.569
2019 48 10 4 13.008 4.129 0.386 -0.564
2019 48 10 5 17.030 4.038 0.240 -0.607
2019 48 10 6 21.053 4.090 0.284 -0.579
2019 48 10 7 24.989 4.106 0.235 -0.601
2019 48 10 8 29.011 4.121 0.180 -0.597
2019 48 10 9 33.034 4.203 0.576 -0.535
2019 48 10 10 37.056 4.418 0.645 -0.502
2019 48 10 11 40.992 4.400 0.877 -0.468
2019 48 10 12 45.014 4.416 1.199 -0.460
2019 48 10 13 49.037 4.470 1.146 -0.479
2019 48 10 14 52.973 4.317 1.306 -0.348
2019 48 10 15 56.995 4.367 1.337 -0.483
2019 48 10 17 1.018 4.393 1.335 -0.449
2019 48 10 18 5.040 4.413 1.286 -0.490
2019 48 10 19 8.976 4.330 1.162 -0.526
2019 48 10 20 12.998 3.864 1.252 -0.499
2019 48 10 21 17.021 3.779 1.240 -0.433
2019 48 10 22 21.043 3.808 1.228 -0.420
2019 48 10 23 24.979 3.816 1.251 -0.434
2019 48 10 24 29.002 3.824 1.290 -0.439
2019 48 10 25 33.024 3.702 1.308 -0.488
2019 48 10 26 37.046 3.762 1.337 -0.519
2019 48 10 27 40.982 3.692 1.336 -0.523
2019 48 10 28 45.005 3.704 1.415 -0.613
2019 48 10 29 49.027 3.644 1.503 -0.666
2019 48 10 30 53.050 3.677 1.507 -0.619
2019 48 10 31 56.986 3.678 1.500 -0.578
2019 48 10 33 1.008 3.675 1.471 -0.600
2019 48 10 34 5.030 3.700 1.537 -0.610
2019 48 10 35 9.053 3.670 1.643 -0.642
2019 48 10 36 12.989 3.533 1.754 -0.700
2019 48 10 37 17.011 3.560 1.760 -0.715
2019 48 10 38 21.034 3.565 1.770 -0.710
2019 48 10 39 25.056 3.457 1.881 -0.709
2019 48 10 40 28.992 3.522 1.937 -0.780
2019 48 10 41 33.014 3.347 2.026 -0.739
2019 48 10 42 37.037 3.644 2.216 -0.754
2019 48 10 43 40.973 3.752 2.298 -0.807
2019 48 10 44 44.995 3.785 2.084 -0.810
2019 48 10 45 49.018 3.840 2.072 -0.847
2019 48 10 46 53.040 3.987 2.097 -0.900
2019 48 10 47 56.976 3.999 2.053 -0.850
2019 48 10 49 0.998 3.892 1.902 -0.853
2019 48 10 50 5.021 3.711 1.733 -0.866
2019 48 10 51 9.043 3.369 1.838 -0.796
2019 48 10 52 12.979 3.318 1.625 -0.882
2019 48 10 53 17.002 3.542 1.581 -0.996
2019 48 10 54 21.024 3.371 1.644 -1.042
2019 48 10 55 25.046 3.640 1.825 -1.086
2019 48 10 56 28.982 3.777 2.044 -1.302
2019 48 10 57 33.005 3.889 1.848 -1.201
2019 48 10 58 37.027 3.791 1.880 -1.172
2019 48 10 59 41.050 3.859 1.871 -1.232
2019 48 11 0 44.986 3.851 1.915 -1.379
2019 48 11 1 49.008 3.917 1.820 -1.078
2019 48 11 2 53.030 3.951 1.723 -1.026
2019 48 11 3 57.053 3.910 1.867 -1.063
2019 48 11 5 0.989 3.828 1.924 -1.127
2019 48 11 6 5.011 3.793 2.121 -1.214
2019 48 11 7 9.034 3.936 1.922 -1.081
2019 48 11 8 13.056 3.875 1.991 -1.130
2019 48 11 9 16.992 3.868 1.915 -1.074
2019 48 11 10 21.014 3.774 2.062 -1.142
2019 48 11 11 25.037 3.907 1.917 -1.070
2019 48 11 12 29.059 3.889 1.968 -1.043
2019 48 11 13 32.995 3.949 1.798 -0.973
2019 48 11 14 37.018 3.928 1.568 -0.603
2019 48 11 15 41.040 3.938 1.573 -0.619
2019 48 11 16 44.976 3.918 1.560 -0.767
2019 48 11 17 48.998 3.856 1.538 -1.009
2019 48 11 18 53.021 3.841 1.764 -0.697
2019 48 11 19 57.043 3.850 1.746 -0.714
2019 48 11 21 0.979 3.841 1.774 -0.835
2019 48 11 22 5.002 3.955 1.778 -0.847
2019 48 11 23 9.024 4.070 1.640 -0.968
2019 48 11 24 13.046 4.023 1.679 -0.977
2019 48 11 25 16.982 4.087 1.562 -0.801
2019 48 11 26 21.005 4.162 1.561 -0.745
2019 48 11 27 25.027 4.059 1.472 -0.799
2019 48 11 28 29.050 4.040 1.443 -0.879
2019 48 11 29 32.986 3.988 1.273 -0.964
2019 48 11 30 37.008 4.067 1.249 -0.941
2019 48 11 31 41.030 4.077 1.217 -0.969
2019 48 11 32 45.053 4.103 1.116 -0.880
2019 48 11 33 48.989 4.107 1.086 -0.877
2019 48 11 34 53.011 4.208 1.076 -0.975
2019 48 11 35 57.034 4.215 1.233 -0.979
2019 48 11 37 1.056 4.236 1.330 -0.952
2019 48 11 38 4.992 4.230 1.361 -0.911
2019 48 11 39 9.014 4.174 1.359 -0.940
2019 48 11 40 13.037 4.212 1.290 -0.872
2019 48 11 41 16.973 4.282 1.492 -0.780
2019 48 11 42 20.995 4.272 1.346 -0.821
2019 48 11 43 25.018 4.116 1.727 -0.766
2019 48 11 44 29.040 4.115 1.631 -0.715
2019 48 11 45 32.976 4.164 1.498 -0.613
2019 48 11 46 36.998 4.214 1.525 -0.725
2019 48 11 47 41.021 4.145 1.614 -0.710
2019 48 11 48 45.043 4.075 1.663 -0.609
2019 48 11 49 48.979 4.184 1.668 -0.590
2019 48 11 50 53.002 4.206 1.738 -0.556
2019 48 11 51 57.024 4.089 1.648 -0.618
2019 48 11 53 1.046 4.213 1.424 -0.672
2019 48 11 54 4.982 4.208 1.139 -0.795
2019 48 11 55 9.005 4.316 1.268 -0.852
2019 48 11 56 13.027 4.104 1.982 -0.617
2019 48 11 57 17.050 4.105 2.050 -0.513
2019 48 11 58 20.986 4.110 2.264 -0.490
2019 48 11 59 25.008 4.138 2.308 -0.560
2019 48 12 0 29.030 4.001 2.438 -0.435
2019 48 12 1 33.053 4.007 2.469 -0.437
2019 48 12 2 36.989 3.955 2.345 -0.311
2019 48 12 3 41.011 3.988 2.385 -0.221
2019 48 12 4 45.034 4.117 2.372 -0.261
2019 48 12 5 49.056 4.148 2.355 -0.156
2019 48 12 6 52.992 4.170 2.449 -0.001
2019 48 12 7 57.014 4.147 2.431 0.050
2019 48 12 9 1.037 4.153 2.388 0.009
2019 48 12 10 5.059 4.190 2.343 -0.057
2019 48 12 11 8.995 4.228 2.249 -0.012
2019 48 12 12 13.018 4.281 2.281 0.030
2019 48 12 13 17.040 4.251 1.975 -0.080
2019 48 12 14 20.976 3.966 2.123 -0.297
2019 48 12 15 24.998 3.973 2.254 -0.286
2019 48 12 16 29.021 3.835 2.320 -0.146
2019 48 12 17 33.043 3.770 2.309 -0.417
2019 48 12 18 36.979 3.854 2.297 -0.416
2019 48 12 19 41.002 3.816 2.489 -0.461
2019 48 12 20 45.024 4.045 2.208 -0.312
2019 48 12 21 49.046 4.154 2.055 -0.278
2019 48 12 22 52.982 4.072 2.048 0.012
2019 48 12 23 57.005 4.005 2.328 -0.109
2019 48 12 25 1.027 4.071 2.249 -0.088
2019 48 12 26 5.050 4.102 2.215 0.001
2019 48 12 27 8.986 4.198 2.067 -0.250
2019 48 12 28 13.008 4.245 1.674 -0.616
2019 48 12 29 17.030 3.939 1.563 -0.507
2019 48 12 30 21.053 3.940 1.541 -0.304
2019 48 12 31 24.989 3.936 1.551 -0.220
2019 48 12 32 29.011 3.986 1.388 0.036
2019 48 12 33 33.034 4.003 1.421 -0.108
2019 48 12 34 37.056 4.054 1.470 -0.177
2019 48 12 35 40.992 3.987 1.616 -0.246
2019 48 12 36 45.014 3.869 1.879 -0.063
2019 48 12 37 49.037 3.810 1.968 0.009
2019 48 12 38 52.973 3.856 1.981 -0.052
2019 48 12 39 56.995 3.844 1.990 -0.129
2019 48 12 41 1.018 3.871 2.189 -0.328
2019 48 12 42 5.040 3.890 2.323 -0.513
2019 48 12 43 8.976 4.027 2.200 -0.167
2019 48 12 44 12.998 4.020 2.196 -0.204
2019 48 12 45 17.021 4.039 2.155 -0.100
2019 48 12 46 21.043 4.064 2.135 -0.171
2019 48 12 47 24.979 4.092 2.104 -0.203
2019 48 12 48 29.002 4.043 2.197 -0.275
2019 48 12 49 33.024 3.913 2.259 0.008
2019 48 12 50 37.046 3.972 2.092 0.141
2019 48 12 51 40.982 4.013 2.226 -0.159
2019 48 12 52 45.005 4.018 2.178 -0.472
2019 48 12 53 49.027 4.082 2.119 -0.514
2019 48 12 54 53.050 4.165 1.697 -0.546
2019 48 12 55 56.986 4.034 1.997 -0.454
2019 48 12 57 1.008 3.923 2.112 -0.531
2019 48 12 58 5.030 3.948 2.221 -0.400
2019 48 12 59 9.053 3.774 2.460 -0.163
2019 48 13 0 12.989 3.748 2.461 -0.038
2019 48 13 1 17.011 3.375 2.788 0.657
2019 48 13 2 21.034 3.492 2.747 0.534
2019 48 13 3 25.056 3.546 2.660 0.549
2019 48 13 4 28.992 3.483 2.633 0.477
2019 48 13 5 33.014 3.486 2.648 0.456
2019 48 13 6 37.037 3.541 2.717 0.503
2019 48 13 7 40.973 3.630 2.669 0.491
2019 48 13 8 44.995 3.605 2.740 0.509
2019 48 13 9 49.018 3.604 2.710 0.471
2019 48 13 10 53.040 3.568 2.747 0.380
2019 48 13 11 56.976 3.477 2.794 0.257
2019 48 13 13 0.998 3.551 2.796 0.183
2019 48 13 14 5.021 3.525 2.752 0.021
2019 48 13 15 9.043 3.533 2.786 -0.011
2019 48 13 16 12.979 3.539 2.796 0.067
2019 48 13 17 17.002 3.533 2.760 0.070
2019 48 13 18 21.024 3.520 2.694 -0.068
2019 48 13 19 25.046 3.614 2.858 -0.077
2019 48 13 20 28.982 3.626 2.804 0.166
2019 48 13 21 33.005 3.556 2.844 0.262
2019 48 13 22 37.027 3.545 2.929 0.163
2019 48 13 23 41.050 3.567 2.993 -0.065
2019 48 13 24 44.986 3.595 2.924 0.253
2019 48 13 25 49.008 3.636 2.812 0.199
2019 48 13 26 53.030 3.623 2.741 0.416
2019 48 13 27 57.053 3.782 2.594 0.380
2019 48 13 29 0.989 3.682 2.695 0.238
2019 48 13 30 5.011 3.741 2.667 0.437
2019 48 13 31 9.034 3.723 2.683 0.530
2019 48 13 32 13.056 3.781 2.729 0.201
2019 48 13 33 16.992 3.919 2.688 0.193
2019 48 13 34 21.014 3.978 2.639 0.095
2019 48 13 35 25.037 3.962 2.693 0.104
2019 48 13 36 28.973 4.014 2.595 -0.006
2019 48 13 37 32.995 4.010 2.571 -0.054
2019 48 13 38 37.018 3.777 2.775 -0.266
2019 48 13 39 41.040 3.540 2.939 0.492
2019 48 13 40 44.976 3.571 2.939 0.885
2019 48 13 41 48.998 3.549 2.773 0.210
2019 48 13 42 53.021 3.585 2.708 0.154
2019 48 13 43 57.043 3.679 2.680 0.180
2019 48 13 45 0.979 3.674 2.771 0.208
2019 48 13 46 5.002 3.767 2.499 -0.094
2019 48 13 47 9.024 4.069 2.168 -0.298
2019 48 13 48 13.046 4.097 2.110 -0.248
2019 48 13 49 16.982 4.153 2.098 -0.233
2019 48 13 50 21.005 4.184 2.061 -0.231
2019 48 13 51 25.027 4.205 1.931 -0.334
2019 48 13 52 29.050 4.223 2.024 -0.226
2019 48 13 53 32.986 4.250 2.047 -0.426
2019 48 13 54 37.008 4.197 2.310 0.136
2019 48 13 55 41.030 3.768 2.810 1.419
2019 48 13 56 45.053 3.889 2.728 1.201
2019 48 13 57 48.989 3.771 3.016 0.842
2019 48 13 58 53.011 3.666 3.200 0.813
2019 48 13 59 57.034 3.426 3.610 1.023
2019 48 14 1 1.056 3.905 2.890 0.754
2019 48 14 2 4.992 4.225 2.396 0.380
2019 48 14 3 9.014 4.461 2.343 0.269
2019 48 14 4 13.037 4.456 2.277 0.202
2019 48 14 5 16.973 4.516 2.199 0.153
2019 48 14 6 20.995 4.495 2.243 0.076
2019 48 14 7 25.018 4.566 2.126 0.234
2019 48 14 8 29.040 4.604 1.992 0.673
2019 48 14 9 32.976 4.601 2.221 0.166
2019 48 14 10 36.998 4.669 2.259 -0.056
2019 48 14 11 41.021 4.894 1.823 -0.080
2019 48 14 12 45.043 4.723 2.302 -0.123
2019 48 14 13 48.979 4.608 2.645 -0.216
2019 48 14 14 53.002 4.834 2.190 0.071
2019 48 14 15 57.024 4.544 2.581 -0.224
2019 48 14 17 1.046 4.413 2.622 -0.188
2019 48 14 18 4.982 4.414 2.527 -0.359
2019 48 14 19 9.005 4.457 2.490 -0.460
2019 48 14 20 13.027 4.410 2.520 -0.710
2019 48 14 21 17.050 4.545 2.381 -0.514
2019 48 14 22 20.986 4.768 2.004 -0.465
2019 48 14 23 25.008 4.479 2.583 0.239
2019 48 14 24 29.030 4.366 2.429 0.175
2019 48 14 25 33.053 4.428 2.506 -0.003
2019 48 14 26 36.989 4.289 2.734 -0.112
2019 48 14 27 41.011 4.555 2.035 0.711
2019 48 14 28 45.034 4.484 2.128 0.856
2019 48 14 29 49.056 3.995 3.460 -0.119
2019 48 14 30 52.992 3.957 3.575 -0.291
2019 48 14 31 57.014 4.135 3.259 -0.293
2019 48 14 33 1.037 4.326 2.946 -0.176
2019 48 14 34 5.059 4.613 2.496 0.329
2019 48 14 35 8.995 4.293 3.057 0.274
2019 48 14 36 13.018 4.041 3.330 -0.357
2019 48 14 37 17.040 3.859 3.361 -0.650
2019 48 14 38 20.976 4.070 3.393 -0.304
2019 48 14 39 24.998 4.014 3.375 -0.242
2019 48 14 40 29.021 3.851 3.420 -0.276
2019 48 14 41 33.043 4.051 3.109 0.006
2019 48 14 42 36.979 4.071 3.136 0.016
2019 48 14 43 41.002 4.031 3.111 0.214
2019 48 14 44 45.024 4.230 3.032 0.120
2019 48 14 45 49.046 4.265 3.071 0.058
2019 48 14 46 52.982 4.160 3.005 0.104
2019 48 14 47 57.005 4.151 3.046 0.089
2019 48 14 49 1.027 4.254 2.951 0.110
2019 48 14 50 5.050 4.160 2.951 0.019
2019 48 14 51 8.986 4.077 3.100 -0.186
2019 48 14 52 13.008 4.070 2.942 0.310
2019 48 14 53 17.030 3.788 3.371 -0.269
2019 48 14 54 21.053 4.055 3.039 -0.268
2019 48 14 55 24.989 3.987 3.148 0.339
2019 48 14 56 29.011 4.073 2.864 0.522
2019 48 14 57 33.034 4.283 2.280 1.125
2019 48 14 58 37.056 4.555 1.545 1.643
2019 48 14 59 40.992 4.622 1.913 1.094
2019 48 15 0 45.014 4.537 1.862 0.991
2019 48 15 1 49.037 4.493 1.808 0.892
2019 48 15 2 52.973 4.586 1.895 0.895
2019 48 15 3 56.995 4.505 1.991 0.666
2019 48 15 5 1.018 4.748 1.962 0.523
2019 48 15 6 5.040 4.612 1.989 0.619
2019 48 15 7 8.976 4.559 2.029 0.608
2019 48 15 8 12.998 4.545 1.927 0.745
2019 48 15 9 17.021 4.509 1.937 0.864
2019 48 15 10 21.043 4.625 1.773 1.071
2019 48 15 11 24.979 4.686 1.803 0.949
2019 48 15 12 29.002 4.619 2.139 0.607
2019 48 15 13 33.024 4.371 2.508 0.196
2019 48 15 14 37.046 4.501 2.496 0.282
2019 48 15 15 40.982 4.541 2.504 0.353
2019 48 15 16 45.005 4.561 2.433 0.227
2019 48 15 17 49.027 4.584 2.217 0.388
2019 48 15 18 53.050 4.717 2.132 0.386
2019 48 15 19 56.986 4.697 2.113 0.383
2019 48 15 21 1.008 4.604 2.231 0.229
2019 48 15 22 5.030 4.602 2.211 0.267
2019 48 15 23 9.053 4.565 2.262 0.212
2019 48 15 24 12.989 4.536 2.279 -0.131
2019 48 15 25 17.011 4.437 2.416 -0.250
2019 48 15 26 21.034 4.380 2.352 -0.329
2019 48 15 27 25.056 4.021 2.894 -0.871
2019 48 15 28 28.992 4.235 2.598 -0.557
2019 48 15 29 33.014 4.366 2.369 -0.536
2019 48 15 30 37.037 4.378 2.181 -0.314
2019 48 15 31 41.059 4.499 1.633 0.388
2019 48 15 32 44.995 4.735 0.839 0.564
2019 48 15 33 49.018 4.818 0.387 0.585
2019 48 15 34 53.040 5.039 -0.067 1.020
2019 48 15 35 56.976 4.877 0.050 1.153
2019 48 15 37 0.998 4.978 0.015 1.213
2019 48 15 38 5.021 4.869 -0.085 1.146
2019 48 15 39 9.043 4.997 -0.266 1.192
2019 48 15 40 12.979 4.926 -0.458 1.319
2019 48 15 41 17.002 4.789 -0.812 1.489
2019 48 15 42 21.024 4.711 -0.942 1.605
2019 48 15 43 25.046 4.743 -0.970 1.484
2019 48 15 44 28.982 4.774 -0.872 1.342
2019 48 15 45 33.005 4.436 -0.728 1.598
2019 48 15 46 37.027 4.549 -0.737 1.681
2019 48 15 47 41.050 4.302 -0.718 1.513
2019 48 15 48 44.986 4.433 -0.752 1.270
2019 48 15 49 49.008 4.382 -0.793 1.124
2019 48 15 50 53.030 4.321 -0.889 1.072
2019 48 15 51 57.053 4.392 -0.978 0.989
2019 48 15 53 0.989 4.438 -1.062 0.958
2019 48 15 54 5.011 4.321 -1.198 0.973
2019 48 15 55 9.034 4.304 -1.300 0.910
2019 48 15 56 13.056 4.268 -1.341 0.989
2019 48 15 57 16.992 4.820 -1.531 1.057
2019 48 15 58 21.014 4.590 -1.591 1.019
2019 48 15 59 25.037 4.145 -1.555 0.893
2019 48 16 0 28.973 4.106 -1.649 0.857
2019 48 16 1 32.995 4.077 -1.662 0.827
2019 48 16 2 37.018 3.914 -1.786 0.890
2019 48 16 3 41.040 4.018 -1.827 0.819
2019 48 16 4 44.976 4.181 -1.975 0.870
2019 48 16 5 48.998 4.280 -2.001 0.881
2019 48 16 6 53.021 4.402 -1.874 0.794
2019 48 16 7 57.043 4.472 -1.812 0.865
2019 48 16 9 0.979 4.369 -1.607 0.815
2019 48 16 10 5.002 4.411 -1.134 0.674
2019 48 16 11 9.024 4.482 -0.812 0.595
2019 48 16 12 13.046 4.371 -1.073 0.499
2019 48 16 13 16.982 4.440 -0.944 0.541
2019 48 16 14 21.005 4.375 -1.079 0.629
2019 48 16 15 25.027 4.323 -1.143 0.678
2019 48 16 16 29.050 4.390 -1.326 0.511
2019 48 16 17 32.986 4.352 -1.325 0.436
2019 48 16 18 37.008 4.300 -1.267 0.393
2019 48 16 19 41.030 4.440 -1.288 0.411
2019 48 16 20 45.053 4.348 -1.368 0.351
2019 48 16 21 48.989 4.207 -1.457 0.196
2019 48 16 22 53.011 4.144 -1.564 0.361
2019 48 16 23 57.034 3.825 -0.588 0.973
2019 48 16 25 1.056 3.912 -1.407 -0.059
2019 48 16 26 4.992 4.184 -1.513 -0.163
2019 48 16 27 9.014 4.565 -1.547 -0.605
2019 48 16 28 13.037 4.536 -1.624 -0.395
2019 48 16 29 16.973 4.496 -1.695 -0.406
2019 48 16 30 20.995 4.295 -1.790 -0.809
2019 48 16 31 25.018 4.417 -1.696 -0.670
2019 48 16 32 29.040 4.455 -1.762 -0.572
2019 48 16 33 32.976 4.371 -1.650 -0.498
2019 48 16 34 36.998 4.422 -1.692 -0.217
2019 48 16 35 41.021 4.477 -1.633 -0.488
2019 48 16 36 45.043 4.291 -1.922 0.577
2019 48 16 37 48.979 4.132 -2.077 0.898
2019 48 16 38 53.002 4.195 -2.066 0.944
2019 48 16 39 57.024 4.237 -2.227 0.747
2019 48 16 41 1.046 4.341 -2.078 0.419
2019 48 16 42 4.982 4.141 -2.145 0.435
2019 48 16 43 9.005 4.042 -2.246 0.979
2019 48 16 44 13.027 4.071 -2.115 0.725
2019 48 16 45 17.050 3.983 -2.314 0.716
2019 48 16 46 20.986 3.952 -2.390 0.440
2019 48 16 47 25.008 4.085 -2.266 0.205
2019 48 16 48 29.030 4.120 -2.310 0.534
2019 48 16 49 33.053 4.095 -2.384 0.406
2019 48 16 50 36.989 4.057 -2.416 0.610
2019 48 16 51 41.011 4.018 -2.470 0.522
2019 48 16 52 45.034 4.039 -2.398 0.519
2019 48 16 53 49.056 4.020 -2.434 0.544
2019 48 16 54 52.992 4.106 -2.382 0.352
2019 48 16 55 57.014 4.047 -2.493 0.612
2019 48 16 57 1.037 4.126 -2.459 0.769
2019 48 16 58 4.973 3.940 -2.801 0.805
2019 48 16 59 8.995 4.002 -2.627 0.865
2019 48 17 0 13.018 3.883 -2.808 0.834
2019 48 17 1 17.040 3.946 -2.849 0.910
2019 48 17 2 20.976 4.080 -2.901 0.881
2019 48 17 3 24.998 4.031 -2.867 0.748
2019 48 17 4 29.021 3.926 -2.827 0.677
2019 48 17 5 33.043 3.844 -2.961 0.651
2019 48 17 6 36.979 3.718 -3.138 0.912
2019 48 17 7 41.002 3.514 -3.279 1.084
2019 48 17 8 45.024 3.269 -3.323 1.281
2019 48 17 9 49.046 3.193 -3.507 1.396
2019 48 17 10 52.982 2.999 -3.629 1.231
2019 48 17 11 57.005 3.973 -1.172 -1.422
2019 48 17 13 1.027 3.766 -0.035 -2.058
2019 48 17 14 5.050 3.530 0.068 -2.028
2019 48 17 15 8.986 3.404 0.265 -2.271
2019 48 17 16 13.008 2.980 0.839 -2.994
2019 48 17 17 17.030 3.099 0.696 -2.701
2019 48 17 18 21.053 3.404 0.690 -2.343
2019 48 17 19 24.989 2.902 1.107 -3.150
2019 48 17 20 29.011 2.513 1.361 -3.408
2019 48 17 21 33.034 2.792 1.303 -3.129
2019 48 17 22 37.056 2.543 1.493 -2.961
2019 48 17 23 40.992 1.312 2.062 -3.366
2019 48 17 24 45.014 0.807 2.117 -3.389
2019 48 17 25 49.037 0.384 2.232 -3.512
2019 48 17 26 52.973 0.400 2.406 -3.478
2019 48 17 27 56.995 1.079 2.213 -3.405
2019 48 17 29 1.018 1.419 1.891 -3.485
2019 48 17 30 5.040 1.568 1.409 -3.618
2019 48 17 31 8.976 1.619 1.286 -3.653
2019 48 17 32 12.998 1.118 1.838 -3.313
2019 48 17 33 17.021 -2.006 2.990 -2.433
2019 48 17 34 21.043 -0.629 2.832 -3.320
2019 48 17 35 24.979 -1.016 2.829 -2.986
2019 48 17 36 29.002 -0.886 2.802 -3.203
2019 48 17 37 33.024 -0.565 2.876 -3.214
2019 48 17 38 37.046 -0.283 2.950 -3.124
2019 48 17 39 40.982 -0.482 3.256 -2.736
2019 48 17 40 45.005 -0.521 3.129 -2.892
2019 48 17 41 49.027 -0.835 3.138 -2.694
2019 48 17 42 53.050 -0.424 3.303 -2.663
2019 48 17 43 56.986 -0.890 3.297 -2.459
2019 48 17 45 1.008 -1.372 3.120 -2.423
2019 48 17 46 5.030 -2.040 3.193 -1.779
2019 48 17 47 9.053 -2.036 3.177 -1.955
2019 48 17 48 12.989 -1.694 3.155 -2.265
2019 48 17 49 17.011 -1.774 3.186 -2.405
2019 48 17 50 21.034 -2.182 2.879 -2.162
2019 48 17 51 25.056 -0.889 3.225 -2.607
2019 48 17 52 28.992 -0.679 3.458 -2.595
2019 48 17 53 33.014 -1.353 3.246 -2.284
2019 48 17 54 37.037 -2.533 2.233 -2.448
2019 48 17 55 41.059 -2.586 1.844 -2.581
2019 48 17 56 44.995 -2.009 2.160 -2.907
2019 48 17 57 49.018 -1.763 2.514 -3.121
2019 48 17 58 53.040 -2.070 1.749 -3.359
2019 48 17 59 56.976 -2.116 1.742 -3.386
2019 48 18 1 0.998 -2.288 1.767 -3.194
2019 48 18 2 5.021 -1.954 1.959 -3.250
2019 48 18 3 9.043 -1.604 2.199 -3.440
2019 48 18 4 12.979 -1.093 2.012 -3.648
2019 48 18 5 17.002 -0.982 1.988 -3.801
2019 48 18 6 21.024 -0.509 2.152 -3.696
2019 48 18 7 25.046 -0.519 1.834 -3.886
2019 48 18 8 28.982 -0.189 1.137 -4.073
2019 48 18 9 33.005 0.337 0.793 -4.407
2019 48 18 10 37.027 0.098 1.359 -4.204
2019 48 18 11 41.050 -0.432 2.070 -3.758
2019 48 18 12 44.986 -0.561 2.420 -3.720
2019 48 18 13 49.008 -0.217 3.005 -3.344
2019 48 18 14 53.030 -0.035 2.578 -3.490
2019 48 18 15 57.053 0.456 2.729 -3.151
2019 48 18 17 0.989 0.316 3.200 -2.211
2019 48 18 18 5.011 0.534 2.364 -2.912
2019 48 18 19 9.034 0.216 1.930 -3.235
2019 48 18 20 13.056 -0.187 1.780 -3.003
2019 48 18 21 16.992 0.844 2.448 -2.194
2019 48 18 22 21.014 0.248 2.211 -2.857
2019 48 18 23 25.037 -0.797 1.933 -3.239
2019 48 18 24 28.973 -0.141 2.959 -2.751
2019 48 18 25 32.995 -0.423 2.446 -2.402
2019 48 18 26 37.018 1.719 1.168 -3.326
2019 48 18 27 41.040 1.903 1.533 -3.457
2019 48 18 28 44.976 3.316 2.742 -1.647
2019 48 18 29 48.998 3.213 2.675 -1.970
2019 48 18 30 53.021 2.609 3.057 -2.454
2019 48 18 31 57.043 2.409 3.535 -1.901
2019 48 18 33 0.979 2.311 3.508 -2.018
2019 48 18 34 5.002 2.493 3.713 -1.502
2019 48 18 35 9.024 2.709 3.876 0.093
2019 48 18 36 13.046 2.429 4.031 0.264
2019 48 18 37 16.982 2.513 4.196 0.128
2019 48 18 38 21.005 2.645 4.182 -0.325
2019 48 18 39 25.027 2.837 4.121 -0.835
2019 48 18 40 29.050 2.945 4.058 -0.679
2019 48 18 41 32.986 3.186 3.931 -0.315
2019 48 18 42 37.008 3.500 3.569 -0.616
2019 48 18 43 41.030 3.813 3.374 -0.109
2019 48 18 44 45.053 3.838 3.371 0.248
2019 48 18 45 48.989 3.615 3.423 0.489
2019 48 18 46 53.011 3.590 3.237 0.627
2019 48 18 47 57.034 3.553 3.277 0.875
2019 48 18 49 1.056 2.084 4.304 -0.324
2019 48 18 50 4.992 2.680 4.028 -0.114
2019 48 18 51 9.014 2.827 3.741 -0.291
2019 48 18 52 13.037 2.956 3.796 0.573
2019 48 18 53 16.973 3.145 3.678 0.351
2019 48 18 54 20.995 3.120 3.705 0.484
2019 48 18 55 25.018 3.044 3.779 0.753
2019 48 18 56 29.040 3.113 3.629 0.661
2019 48 18 57 32.976 3.143 3.543 0.442
2019 48 18 58 36.998 3.119 3.619 0.437
2019 48 18 59 41.021 3.198 3.516 0.249
2019 48 19 0 45.043 3.438 3.165 0.402
2019 48 19 1 48.979 3.527 3.127 0.578
2019 48 19 2 53.002 3.778 2.957 0.398
2019 48 19 3 57.024 3.943 2.855 0.546
2019 48 19 5 1.046 3.865 2.580 0.684
2019 48 19 6 4.982 4.156 2.367 0.641
2019 48 19 7 9.005 4.408 2.004 0.520
2019 48 19 8 13.027 4.557 1.368 0.563
2019 48 19 9 17.050 4.299 2.035 0.800
2019 48 19 10 20.986 4.429 1.948 0.797
